symbol,fiscal_period_end,error,total_revenue,gross_profit,operating_income,net_income,ebitda,research_development,selling_general_admin,operating_cash_flow,capital_expenditure,free_cash_flow,total_assets,total_debt,stockholders_equity,cash,current_assets,current_liabilities,prior_q_revenue,prior_y_revenue,prior_y_growth,q_revenue_growth_qoq,q_revenue_growth_yoy,q_revenue_growth_accel,q_gross_margin,q_operating_margin,q_net_margin,q_ebitda_margin,q_cfo_margin,q_fcf_margin,q_capex_to_revenue,q_rd_to_revenue,q_sga_to_revenue,q_debt_to_assets,q_debt_to_equity,q_cash_to_assets,q_current_ratio,q_asset_turnover,q_gross_margin_qoq_delta,q_operating_margin_qoq_delta,q_net_margin_qoq_delta,q_ebitda_margin_qoq_delta,q_cfo_margin_qoq_delta,q_fcf_margin_qoq_delta,q_capex_to_revenue_qoq_delta,q_rd_to_revenue_qoq_delta,q_sga_to_revenue_qoq_delta,q_debt_to_assets_qoq_delta,q_debt_to_equity_qoq_delta,q_cash_to_assets_qoq_delta,q_current_ratio_qoq_delta,q_asset_turnover_qoq_delta,availability_date,current_market_cap,market_cap_bucket,annual_revenue_growth_yoy,annual_revenue_growth_accel,annual_gross_margin,annual_operating_margin,annual_net_margin,annual_fcf_margin,annual_debt_to_assets,annual_asset_turnover,trade_date,trade_close,reporting_lag_days,fwd_1m_return,fwd_1m_return_end_date,fwd_3m_return,fwd_3m_return_end_date,fwd_6m_return,fwd_6m_return_end_date,fwd_12m_return,fwd_12m_return_end_date
LOW,2026-01-31,,20585000000.0,6681000000.0,1708000000.0,1000000000.0,2358000000.0,,4410000000.0,1567000000.0,-603000000.0,964000000.0,54144000000.0,44677000000.0,-9917000000.0,982000000.0,20955000000.0,19463000000.0,20813000000.0,18554000000.0,,-0.010954691779176517,0.10946426646545215,,0.3245567160553801,0.08297303862035463,0.048579062424095217,0.11454942919601652,0.07612339081855721,0.04683021617682779,0.029293174641729414,0.0,0.2142336652902599,0.8251514479905437,4.505092265806192,0.018136820330969267,1.0766582746750244,0.38018986406619387,-0.017344979999969923,-0.03623130481884203,-0.029064717905506472,-0.03232992505373122,0.04311517479972282,0.04250599573767918,0.0006091790620436424,0.0,0.014358587214057528,-0.011022386967269648,0.1999487481795299,0.006519137506805984,0.03712303227103497,-0.009180236770054806,2026-03-17,122328940544.0,large_cap,-0.0312930525487108,0.0787637170450413,0.3331620336066161,0.12508067022014,0.0831441068910294,0.0919999043908502,0.920560530833836,1.9413020277481323,2026-03-17,238.56484985351562,45,0.011305320140872377,2026-04-16,,,,,,
LULU,2026-01-31,,3640801000.0,1997888000.0,812290000.0,586871000.0,946815000.0,,1183773000.0,1142871000.0,-183200000.0,959671000.0,8456743000.0,1798441000.0,4961840000.0,1807202000.0,4262701000.0,1887548000.0,2565920000.0,3611497000.0,,0.41890666895304607,0.008114086762359252,,0.5487495746128394,0.22310749749849004,0.16119282542495456,0.260056784207651,0.3139064727789297,0.2635878753054616,0.05031859747346806,0.0,0.3251408137934482,0.2126635514405487,0.3624544523805685,0.21369952947606424,2.258327205453848,0.43052047342576216,-0.006963775764413205,0.05323236499241035,0.04161193436054102,0.04050785049186875,0.21652073978647474,0.23145787904680976,-0.01493713926033502,0.0,-0.0600052546732226,-0.008926826264979981,-0.029101521456082247,0.08348746168436291,0.1284250623939176,0.10797389001206203,2026-03-17,13976446976.0,mid_cap,0.1007194095024595,-0.0853057001144601,0.5922493744407651,0.2366516038815556,0.1713821690448338,0.1495525270477514,0.2072511485814302,1.3925712704444335,2026-03-17,159.27000427246094,45,0.022917020145490685,2026-04-16,,,,,,
MDB,2026-01-31,,695072000.0,507660000.0,304000.0,15530000.0,28470000.0,189125000.0,318231000.0,179604000.0,-1134000.0,178470000.0,3758848000.0,32859000.0,2952358000.0,1083540000.0,3114855000.0,669496000.0,628309000.0,548398000.0,,0.10625822644590488,0.2674590352262407,,0.7303703788959993,0.00043736476221168454,0.022343009069564015,0.04095978546107454,0.25839625247456377,0.2567647668155241,0.001631485659039639,0.27209411399106853,0.45783890014271905,0.008741774075461417,0.01112974781513624,0.2882638510522373,4.6525371324100515,0.1849162296533406,0.015543756963160571,0.02976051626887481,0.02553729723032568,0.022317684201980683,0.029989529031162504,0.03102870382740841,-0.0010391747962458973,-0.008993694714520606,-0.005223064591193705,-0.0009662179360877994,-0.0008576959217749432,0.054405122593115,-0.6021951146075981,0.008753955204691466,2026-03-17,25088151552.0,mid_cap,0.1921746203679002,-0.1185407779062968,0.7332114592839168,-0.1076850924745931,-0.0643287648839264,0.0601268015089389,0.0106404904770525,0.584918839294486,2026-03-17,272.2699890136719,45,-0.07760675240252946,2026-04-16,,,,,,
MDT,2026-01-31,,9017000000.0,5756000000.0,1602000000.0,1143000000.0,2334000000.0,722000000.0,2956000000.0,2744000000.0,-444000000.0,2300000000.0,91485000000.0,28071000000.0,48985000000.0,1147000000.0,24071000000.0,9495000000.0,8961000000.0,8292000000.0,,0.00624930253319933,0.08743367100820065,,0.638349783741821,0.1776644116668515,0.1267605633802817,0.2588444050127537,0.3043140734168792,0.2550737495841189,0.04924032383276034,0.08007097704336254,0.32782521903071976,0.3068371864240039,0.5730529754006328,0.012537574465759415,2.535123749341759,0.09856260589167623,-0.020058876005975,-0.011600179338616623,-0.0265705380592898,-0.022708993045498727,0.20108898693099594,0.2040749771256879,-0.002985990194691951,-0.004071417778643935,-0.003053031164570952,-0.01173177116581936,-0.02507248706750831,-0.0014969754871668219,0.11982430294014845,0.0004630722503564111,2026-03-17,97767841792.0,large_cap,0.0362439747868001,-0.0001668235607836,0.6531591973044697,0.195008498076751,0.1390106449592986,0.1546053612428064,0.3110383944153577,0.3658049738219895,2026-03-17,87.72377014160156,45,-0.02363975707354149,2026-04-16,,,,,,
MRVL,2026-01-31,,2218700000.0,1147900000.0,413900000.0,396100000.0,749400000.0,536000000.0,198000000.0,373700000.0,-115400000.0,258300000.0,22285300000.0,4790300000.0,14308400000.0,2638800000.0,6460600000.0,3220500000.0,2074500000.0,1817400000.0,,0.06951072547601833,0.22080994827775946,,0.5173750394375084,0.18655068283228918,0.17852796682742147,0.33776535809257674,0.16843196466399243,0.11641952494704105,0.05201243971695137,0.24158290891062334,0.08924144769459594,0.21495335490211037,0.334789354505046,0.11840989351725129,2.0060860114888994,0.09955890205651259,0.0016845115994751358,0.009447766466899932,-0.7379820355827978,-0.9071129258312602,-0.11226217850303574,-0.1282659414303993,0.016003762927363517,-0.005464572410176866,-0.002298682457247875,-0.00644244657154458,-0.005086575662988979,-0.007383702108125251,-0.008201268812193074,0.0034237706787842437,2026-03-17,154876592128.0,large_cap,0.0471340123826642,0.1167164165991653,0.4130529017044371,-0.0635305949057618,-0.1534513550534912,0.2409446361382275,0.2149570640203915,0.2854463114652676,2026-03-17,90.74457550048828,45,0.4697296712404573,2026-04-16,,,,,,
NCNO,2026-01-31,,149666000.0,91916000.0,2820000.0,8336000.0,15231000.0,29979000.0,59117000.0,12938000.0,-461000.0,12477000.0,1648106000.0,278695000.0,1055915000.0,88374000.0,293503000.0,294492000.0,152163000.0,141370000.0,,-0.01641003397672236,0.058682888873169636,,0.6141408202263707,0.018841954752582418,0.055697352772172706,0.10176660029666057,0.08644581935776997,0.08336562746381944,0.00308019189395053,0.2003060147261235,0.3949928507476648,0.1691001671009025,0.2639369646230994,0.05362155104101314,0.996641674476726,0.09081090658003793,-0.0015541910444375473,-0.05815442413058891,0.012723699518753677,-0.04837502414554942,0.053119715114294225,0.05118303379781653,0.0019366813164776882,0.006165520650691231,0.05043471243546016,-0.0034437005269211673,0.005296442600762119,-0.002483662087055867,-0.008832102814066656,-0.006656127844055726,2026-03-17,1628655232.0,low_cap,0.1345398001859223,-0.0325566816969375,0.6007283730720216,-0.0335351248573494,-0.0700592057441224,0.0987372770536587,0.147060850817291,0.335732351536686,2026-03-17,15.229999542236328,45,0.20026272068825857,2026-04-16,,,,,,
NVDA,2026-01-31,,68127000000.0,51093000000.0,44299000000.0,42960000000.0,51283000000.0,5512000000.0,1282000000.0,36188000000.0,-1284000000.0,34904000000.0,206803000000.0,11040000000.0,157293000000.0,10605000000.0,125605000000.0,32163000000.0,57006000000.0,39331000000.0,,0.1950847279233765,0.7321451272533117,,0.7499669734466511,0.6502414608011508,0.630586991941521,0.7527558823961131,0.531184405595432,0.5123372524843307,0.018847153111101324,0.08090771647070912,0.0188177961747912,0.05338413852797107,0.07018748450344262,0.05128068741749394,3.905263812455306,0.3294294570194823,0.015851266328102187,0.018553568298607104,0.07082135323682326,0.07303795796710566,0.11454405194844747,0.1243956323039988,-0.00985158035555131,-0.001627455265599348,-0.0010748467049056729,-0.011655452407070013,-0.017964445318167682,-0.019995406607874043,-0.5623104924344351,-0.024319891405568006,2026-03-17,5457368842240.0,large_cap,1.1420340763599357,-0.1165111894515869,0.7498869705816992,0.6241752683969747,0.5584802715771244,0.4663172333463604,0.0894436429781095,1.169317479234057,2026-03-17,181.92999267578125,45,0.09025457092716205,2026-04-16,,,,,,
PANW,2026-01-31,,2594000000.0,1909000000.0,397000000.0,432000000.0,640000000.0,511000000.0,1001000000.0,554000000.0,-170000000.0,384000000.0,24979000000.0,372000000.0,9393000000.0,4158000000.0,8369000000.0,8009000000.0,2474000000.0,2257000000.0,,0.04850444624090544,0.14931324767390342,,0.735929067077872,0.1530454895913647,0.16653816499614496,0.24672320740169623,0.2135697764070933,0.14803392444101773,0.06553585196607556,0.19699306090979182,0.38589051657671547,0.01489250970815485,0.039603960396039604,0.1664598262540534,1.0449494318891248,0.10384723167460667,-0.006188960407980892,0.028146540521033242,0.031534122958958216,0.044217144345916115,-0.5022750093649359,-0.5338577489623776,0.03158273959744177,-0.016426502550192013,-0.017908998378822094,0.00019162595560556425,-0.0003267955185593599,0.03619130144100105,0.05950861226119275,-0.001268335966453829,2026-03-17,196935139328.0,large_cap,0.1487387106820306,-0.0158992396132093,0.734143035297945,0.1347828444396248,0.1229626416526595,0.3762728406441468,0.0143449750171783,0.3911359761115023,2026-03-17,169.19000244140625,45,-0.013121349894607115,2026-04-16,,,,,,
PATH,2026-01-31,,481107000.0,407172000.0,80286000.0,104462000.0,85259000.0,95159000.0,231727000.0,182348000.0,-3052000.0,179296000.0,3179200000.0,81246000.0,2082587000.0,871157000.0,2243945000.0,905423000.0,411113000.0,423646000.0,,0.17025489342346267,0.1356344684005042,,0.846323167195655,0.16687763844633313,0.2171284142612766,0.17721421638013996,0.3790175574248556,0.3726738542569532,0.006343703167902359,0.19779175942150082,0.48165376932782106,0.025555485656769,0.03901205567882638,0.2740176774031203,2.478338853773319,0.15132957976849523,0.013702938694002187,0.1350834602033683,-0.26653179594856835,0.13444252100684842,0.31025057608395906,0.31160305377144193,-0.0013524776874829,-0.037834455268864114,-0.08354606624050204,-0.0027627738868183788,-0.0035985000836967623,0.01722687526940092,-0.17583003173447853,0.00936949446392088,2026-03-17,5344953856.0,low_cap,0.0929551278522895,-0.1427292458517539,0.8272727018376346,-0.113711333572084,-0.0515463773306175,0.2137858965463213,0.0271586970861384,0.4989630994635758,2026-03-17,11.979999542236328,45,-0.11435725692050747,2026-04-16,,,,,,
ROST,2026-01-31,,6635490000.0,1804213000.0,814115000.0,645865000.0,991659000.0,,990098000.0,1121718000.0,-200909000.0,920809000.0,15548737000.0,5212338000.0,6187443000.0,4594392000.0,7640097000.0,4827180000.0,5600946000.0,5912279000.0,,0.18470879740672386,0.12232355746405066,,0.2719035067493132,0.12269101452944696,0.09733493683209529,0.14944774236718011,0.16904825416058197,0.13877030935168314,0.030277944808898814,0.0,0.1492124922198662,0.3352258128747049,0.842405820950593,0.295483292308565,1.5827246964065977,0.42675427592607684,-0.008138471873583741,0.006907359411186587,0.0059334128752494275,0.002409009981615251,0.021378914016970507,0.028462693459653465,-0.0070837794426829755,0.0,-0.015045831284770328,-0.001368442344541143,-0.03940710161469507,0.03202679165848249,0.06280890716777354,0.06340958869160612,2026-03-17,68812906496.0,large_cap,0.0369181026730165,-0.0530009910456947,0.2777534276113092,0.1223701642734641,0.098949705618556,0.0774701611072326,0.3812346481111591,1.4175611116880855,2026-03-17,209.19000244140625,45,0.06109277991368889,2026-04-16,,,,,,
S,2026-01-31,,271153000.0,196833000.0,-79853000.0,-110232000.0,-62970000.0,89363000.0,187323000.0,4371000.0,-6749000.0,-2378000.0,2438102000.0,15001000.0,1437145000.0,169627000.0,1050585000.0,756355000.0,258913000.0,225521000.0,,0.04727456713258893,0.20234035854754095,,0.7259112014250257,-0.2944942523224895,-0.4065306303083499,-0.23223051192500174,0.016120050303703077,-0.008769956445254155,0.024890006748957232,0.3295667021939643,0.6908387515535509,0.0061527368420189145,0.010438056006874741,0.06957338126132541,1.3890104514414527,0.11121478920898305,-0.012027797389247752,-0.0235924436068205,-0.1736686264692225,-0.01900444757133854,-0.06504234787638058,-0.07005695246322158,0.005014604586841002,0.00843180359868323,0.0031328426188894642,0.00189980434164576,0.0037648169664585137,0.00781025845836205,-0.1357248602494454,0.004752494664932522,2026-03-17,5757388800.0,low_cap,0.3224755857645607,-0.1488292399136468,0.74301153676194,-0.4009429540781607,-0.3511317031484148,0.0080247266760077,0.0079218823040565,0.3413331948267802,2026-03-17,14.489999771118164,45,-0.038647306748657684,2026-04-16,,,,,,
