symbol,fiscal_period_end,error,total_revenue,gross_profit,operating_income,net_income,ebitda,research_development,selling_general_admin,operating_cash_flow,capital_expenditure,free_cash_flow,total_assets,total_debt,stockholders_equity,cash,current_assets,current_liabilities,prior_revenue,prior_revenue_growth_yoy,revenue_growth_yoy,revenue_growth_accel,gross_margin,operating_margin,net_margin,ebitda_margin,cfo_margin,fcf_margin,capex_to_revenue,rd_to_revenue,sga_to_revenue,debt_to_assets,debt_to_equity,cash_to_assets,current_ratio,asset_turnover,availability_date,current_market_cap,market_cap_bucket,trade_date,trade_close,reporting_lag_days,fwd_3m_return,fwd_3m_return_end_date,fwd_6m_return,fwd_6m_return_end_date,fwd_12m_return,fwd_12m_return_end_date
LIN,2025-12-31,,33986000000.0,16597000000.0,9254000000.0,6898000000.0,13124000000.0,147000000.0,3433000000.0,10350000000.0,-5261000000.0,5089000000.0,86817000000.0,28069000000.0,38245000000.0,5056000000.0,13325000000.0,15198000000.0,33005000000.0,0.004596091800085134,0.029722769277382266,0.025126677477297132,0.4883481433531454,0.2722885894191726,0.20296592714647207,0.38615900664979697,0.30453716236097217,0.14973812746425,0.15479903489672217,0.004325310421938445,0.10101218148649443,0.3233122545123651,0.7339260033991372,0.05823744197564993,0.8767601000131596,0.39146710897635256,2026-03-31,233998581760.0,large_cap,2026-03-31,495.760009765625,90,,,,,,
LLY,2025-12-31,,65179000000.0,54127000000.0,29696000000.0,20640000000.0,31693000000.0,13337000000.0,11094000000.0,16813000000.0,-10849000000.0,5964000000.0,112476000000.0,42503000000.0,26535000000.0,7268000000.0,55629000000.0,35228000000.0,45043000000.0,0.3199800726761224,0.44703949559309986,0.12705942291697747,0.8304361834333144,0.45560686724251676,0.31666641096058545,0.4862455698921432,0.2579511805949769,0.09150186409733196,0.16644931649764494,0.20462112029948296,0.1702081958913147,0.3778850599238949,1.6017712455247786,0.06461822966677336,1.5791132054047916,0.5794925139585334,2026-03-31,896128712704.0,large_cap,2026-03-31,918.189453125,90,,,,,,
LMT,2025-12-31,,75048000000.0,7619000000.0,7731000000.0,5017000000.0,8727000000.0,,,8557000000.0,-1649000000.0,6908000000.0,59840000000.0,21700000000.0,6721000000.0,4121000000.0,25362000000.0,23335000000.0,71043000000.0,0.05138298974412092,0.0563743085173769,0.004991318773255982,0.10152169278328536,0.10301407099456347,0.06685054898198486,0.11628557723057244,0.11402036030273958,0.0920477561027609,0.02197260419997868,0.0,0.0,0.36263368983957217,3.228686207409612,0.06886697860962566,1.0868652239125778,1.254144385026738,2026-03-31,118973136896.0,large_cap,2026-03-31,604.3900146484375,90,,,,,,
MA,2025-12-31,,32791000000.0,25540000000.0,19514000000.0,14968000000.0,20443000000.0,,4883000000.0,17648000000.0,-1215000000.0,16433000000.0,54157000000.0,19000000000.0,7737000000.0,10566000000.0,23558000000.0,22762000000.0,28167000000.0,0.12228065981353087,0.16416373770724602,0.04188307789371515,0.7788722515324327,0.5951023146595102,0.45646671342746487,0.6234332591259797,0.5381964563447288,0.5011436064773871,0.03705284986734165,0.0,0.148912811442164,0.350831840759274,2.455732195941579,0.19509943312960468,1.0349705649767156,0.6054803626493344,2026-03-31,436667154432.0,large_cap,2026-03-31,498.8028259277344,90,,,,,,
MCD,2025-12-31,,26885000000.0,15434000000.0,12394000000.0,8563000000.0,14678000000.0,,2583000000.0,10551000000.0,-3365000000.0,7186000000.0,59515000000.0,54814000000.0,-1790000000.0,774000000.0,4163000000.0,4361000000.0,25920000000.0,0.016669935281427684,0.037229938271605034,0.02056000299017735,0.5740747628789288,0.4610005579319323,0.31850474242142457,0.5459549934907941,0.39244932118281567,0.26728659103589364,0.12516273014692209,0.0,0.09607587874279339,0.9210115097034361,30.622346368715085,0.013005124758464253,0.9545975693648245,0.4517348567588003,2026-03-31,196376723456.0,large_cap,2026-03-31,310.7900085449219,90,,,,,,
MDLZ,2025-12-31,,38537000000.0,10935000000.0,3620000000.0,2451000000.0,4971000000.0,,7173000000.0,4514000000.0,-1279000000.0,3235000000.0,71487000000.0,21804000000.0,25838000000.0,2125000000.0,12951000000.0,21864000000.0,36441000000.0,0.011800310972901018,0.05751763123953779,0.045717320266636774,0.2837532760723461,0.09393569816020966,0.06360121441731323,0.12899291589900616,0.11713418273347692,0.0839452993227288,0.03318888341074811,0.0,0.18613280743181876,0.30500650467917245,0.8438733648115179,0.02972568439016884,0.5923435784851812,0.539077034985382,2026-03-31,77583794176.0,large_cap,2026-03-31,57.63999938964844,90,,,,,,
META,2025-12-31,,200966000000.0,164791000000.0,83276000000.0,60458000000.0,105713000000.0,57372000000.0,24143000000.0,115800000000.0,-69691000000.0,46109000000.0,366021000000.0,83897000000.0,217243000000.0,35873000000.0,108722000000.0,41836000000.0,164501000000.0,0.21941112807816054,0.22167038498246217,0.002259256904301621,0.8199944269179861,0.41437855159579234,0.3008369574952977,0.5260243026183533,0.576216872505797,0.2294368201586338,0.3467800523471632,0.2854811261606441,0.12013474916154972,0.22921362435488674,0.38618965858508675,0.09800803779018144,2.5987666124868536,0.5490559284849776,2026-03-31,1559175626752.0,large_cap,2026-03-31,572.1300048828125,90,,,,,,
MMM,2025-12-31,,24948000000.0,9957000000.0,4791000000.0,3250000000.0,6467000000.0,1169000000.0,3997000000.0,2306000000.0,-910000000.0,1396000000.0,37733000000.0,12602000000.0,4702000000.0,5235000000.0,16387000000.0,9595000000.0,24575000000.0,-0.001422186103210099,0.015178026449643944,0.016600212552854043,0.39911014911014914,0.19203944203944204,0.13027096360429694,0.25921917588584253,0.09243225909892576,0.05595638928972262,0.03647586980920314,0.04685746352413019,0.16021324354657687,0.33397821535525934,2.6801361122926415,0.13873797471709115,1.7078686816050026,0.6611719184798452,2026-03-31,76263563264.0,large_cap,2026-03-31,145.22999572753906,90,,,,,,
MRK,2025-12-31,,65011000000.0,48629000000.0,22107000000.0,18254000000.0,28262000000.0,15789000000.0,10733000000.0,16472000000.0,-4112000000.0,12360000000.0,136866000000.0,49339000000.0,52606000000.0,14565000000.0,43516000000.0,28327000000.0,64168000000.0,0.06742077684438152,0.013137389352948503,-0.05428338749143302,0.7480118749134762,0.340050145360016,0.2807832520650351,0.4347264309116919,0.25337250619125995,0.19012167171709404,0.0632508344741659,0.24286659180754025,0.1650951377459199,0.3604912834451215,0.9378968178534768,0.10641795624917803,1.5362022099057437,0.4749974427542268,2026-03-31,275089031168.0,large_cap,2026-03-31,120.29000091552734,90,,,,,,
MRNA,2025-12-31,,1922000000.0,1054000000.0,-3074000000.0,-2822000000.0,-2543000000.0,3132000000.0,1018000000.0,-1873000000.0,-202000000.0,-2075000000.0,12338000000.0,1305000000.0,8650000000.0,2595000000.0,6544000000.0,1987000000.0,3199000000.0,-0.5263547527391176,-0.3991872460143795,0.1271675067247381,0.5483870967741935,-1.599375650364204,-1.4682622268470344,-1.3231009365244537,-0.9745057232049948,-1.0796045785639958,0.10509885535900104,1.6295525494276795,0.5296566077003122,0.1057707894310261,0.1508670520231214,0.21032582266169558,3.2934071464519374,0.15577889447236182,2026-03-31,19458398208.0,mid_cap,2026-03-31,50.79999923706055,90,,,,,,
MS,2025-12-31,,65966000000.0,,,16861000000.0,,,30245000000.0,-17889000000.0,-2898000000.0,-20787000000.0,1420270000000.0,370538000000.0,111632000000.0,81310000000.0,,,57621000000.0,0.1372490970454141,0.14482567119626522,0.007576574150851112,,,0.25560137040293485,,-0.2711851559894491,-0.31511687839189884,0.04393172240244975,0.0,0.45849376951763027,0.2608926471727207,3.319281209688978,0.05724967787814993,,0.046446098277088156,2026-03-31,303643099136.0,large_cap,2026-03-31,163.69033813476562,90,,,,,,
NEE,2025-12-31,,27412000000.0,17069000000.0,8020000000.0,6835000000.0,16043000000.0,,,12485000000.0,-9274000000.0,3211000000.0,212721000000.0,95619000000.0,54608000000.0,2812000000.0,13584000000.0,22817000000.0,24753000000.0,-0.11954897915629226,0.10742132266795945,0.2269703018242517,0.6226834962790019,0.2925725959433825,0.24934335327593754,0.585254633007442,0.4554574638844302,0.11713847949803007,0.3383189843864001,0.0,0.0,0.44950428025441774,1.751007178435394,0.013219193215526441,0.5953455756672656,0.12886362888478337,2026-03-31,194687483904.0,large_cap,2026-03-31,92.87999725341797,90,,,,,,
NEM,2025-12-31,,22669000000.0,12063000000.0,11023000000.0,7085000000.0,14092000000.0,166000000.0,382000000.0,10334000000.0,-3035000000.0,7299000000.0,57121000000.0,5589000000.0,33867000000.0,7647000000.0,13066000000.0,5712000000.0,18682000000.0,0.5816119200812733,0.21341398137244405,-0.3681979387088292,0.5321363977237638,0.4862587674798183,0.31254135603687855,0.6216418898054612,0.4558648374432044,0.32198156072169043,0.13388327672151396,0.007322775596629759,0.016851206493449202,0.09784492568407416,0.16502790326866862,0.13387370669281,2.2874649859943976,0.39685929868174574,2026-03-31,116427300864.0,large_cap,2026-03-31,108.25,90,,,,,,
NET,2025-12-31,,2167937000.0,1615412000.0,-207205000.0,-102267000.0,105802000.0,512489000.0,1310128000.0,603114000.0,-342552000.0,260562000.0,6036256000.0,3518327000.0,1459123000.0,943536000.0,4644837000.0,2350563000.0,1669626000.0,0.28755152323702804,0.29845666035387564,0.010905137116847596,0.745137889154528,-0.09557703936968648,-0.04717249624873786,0.048803078687249674,0.27819719853482827,0.1201889169288591,0.15800828160596916,0.23639478453479046,0.604320143989424,0.5828657697751719,2.41126142210081,0.15631146193932133,1.9760529711392547,0.3591525939257712,2026-03-31,69830787072.0,large_cap,2026-03-31,206.33999633789062,90,,,,,,
NFLX,2025-12-31,,45183036000.0,21907707000.0,13326603000.0,10981201000.0,30254617000.0,3391390000.0,5189714000.0,10149273000.0,-688220000.0,9461053000.0,55596993000.0,14462836000.0,26615488000.0,9033681000.0,13020191000.0,10980930000.0,39000966000.0,0.15649919994477401,0.15851068919677536,0.0020114892520013417,0.48486575802475956,0.29494704605507255,0.24303813935832022,0.6696012414924929,0.2246257422807976,0.20939391943471883,0.01523182284607878,0.07505892255668699,0.11485978941300004,0.2601370185614175,0.5433992418249104,0.1624850646149154,1.185709316059751,0.8126884847890964,2026-03-31,366423670784.0,large_cap,2026-03-31,96.1500015258789,90,,,,,,
NOC,2025-12-31,,41954000000.0,8313000000.0,4280000000.0,4182000000.0,7205000000.0,,4033000000.0,4757000000.0,-1450000000.0,3307000000.0,51377000000.0,17019000000.0,16674000000.0,4403000000.0,15287000000.0,13882000000.0,41033000000.0,0.0443624331891066,0.022445348865547166,-0.021917084323559433,0.19814558802497975,0.1020164942556133,0.09968060256471373,0.17173571054011535,0.11338608952662439,0.07882442675311055,0.03456166277351385,0.0,0.09612909376936644,0.3312571773361621,1.0206908960057575,0.08569982677073398,1.1012102002593287,0.8165910816123947,2026-03-31,76796076032.0,large_cap,2026-03-31,682.239990234375,90,,,,,,
NOW,2025-12-31,,13278000000.0,10295000000.0,1824000000.0,1748000000.0,3022000000.0,2960000000.0,5511000000.0,5444000000.0,-911000000.0,4533000000.0,26038000000.0,2403000000.0,12964000000.0,3726000000.0,10471000000.0,10443000000.0,10984000000.0,0.22438970014491133,0.20884923525127452,-0.015540464893636807,0.7753426720891701,0.13737008585630367,0.13164633227895767,0.22759451724657329,0.4100015062509414,0.3413917758698599,0.0686097303810815,0.2229251393282121,0.41504744690465434,0.09228819417774023,0.1853594569577291,0.1430985482755972,1.0026812218711099,0.5099470005376757,2026-03-31,98046451712.0,large_cap,2026-03-31,104.55000305175781,90,,,,,,
NSC,2025-12-31,,12180000000.0,4427000000.0,4571000000.0,2873000000.0,5850000000.0,,-86000000.0,4361000000.0,-2204000000.0,2157000000.0,45236000000.0,17305000000.0,15547000000.0,1530000000.0,3198000000.0,3775000000.0,12123000000.0,-0.002714708785784836,0.004701806483543569,0.007416515269328405,0.3634646962233169,0.37528735632183907,0.2358784893267652,0.4802955665024631,0.35804597701149427,0.1770935960591133,0.18095238095238095,0.0,-0.007060755336617406,0.3825492970200725,1.1130764777770632,0.03382261915288708,0.8471523178807947,0.2692545760014148,2026-03-31,70960480256.0,large_cap,2026-03-31,285.763671875,90,,,,,,
NXPI,2025-12-31,,12269000000.0,6716000000.0,3035000000.0,2021000000.0,3961000000.0,2360000000.0,1204000000.0,2820000000.0,-537000000.0,2283000000.0,26560000000.0,12222000000.0,10056000000.0,2906000000.0,7940000000.0,3881000000.0,12614000000.0,-0.049864416993070204,-0.027350562866656047,0.022513854126414157,0.5473958757844976,0.2473714239139294,0.16472410139375662,0.32284619773412665,0.22984758334012553,0.18607873502322927,0.043768848316896244,0.19235471513570787,0.09813350721330182,0.46016566265060244,1.2153937947494033,0.10941265060240964,2.045864467920639,0.4619352409638554,2026-03-31,73595314176.0,large_cap,2026-03-31,196.86000061035156,90,,,,,,
O,2025-12-31,,5749377000.0,5320577000.0,2593823000.0,1058590000.0,4785826000.0,,202554000.0,3994754000.0,,3994754000.0,72795612000.0,29345846000.0,39438695000.0,434842000.0,5108171000.0,3594827000.0,5271142000.0,0.2922655174941462,0.09072701892682833,-0.20153849856731787,0.9254180061596239,0.4511485331367207,0.18412255797454227,0.8324077547880405,0.6948151077934183,0.6948151077934183,,0.0,0.03523059976759221,0.4031265785635541,0.744087653001703,0.005973464444532728,1.420978255699092,0.07897971927209019,2026-03-31,56993943552.0,large_cap,2026-03-31,60.918033599853516,90,,,,,,
OPEN,2025-12-31,,4371000000.0,350000000.0,-277000000.0,-1300000000.0,-1123000000.0,79000000.0,548000000.0,1049000000.0,-12000000.0,1037000000.0,2407000000.0,1320000000.0,1005000000.0,962000000.0,2299000000.0,327000000.0,5153000000.0,-0.2581341779441405,-0.1517562584901999,0.1063779194539406,0.08007320979180965,-0.06337222603523221,-0.29741477922672155,-0.2569206131320064,0.23999084877602378,0.23724548158316175,0.002745367192862045,0.018073667353008464,0.1253717684740334,0.5484004985459078,1.3134328358208955,0.3996676360614873,7.030581039755352,1.8159534690486083,2026-03-31,4225546496.0,low_cap,2026-03-31,4.679999828338623,90,,,,,,
ORLY,2025-12-31,,17781992000.0,9174141000.0,3460612000.0,2538209000.0,3986465000.0,,5713529000.0,2761993000.0,-1168815000.0,1593178000.0,16538253000.0,8491499000.0,-763352000.0,193793000.0,6744277000.0,8775821000.0,16708479000.0,0.0566794099511454,0.06424959447236334,0.0075701845212179375,0.5159231316716373,0.19461329191915056,0.14274041963352588,0.2241855130741258,0.15532528639086104,0.0895950239995609,0.06573026239130014,0.0,0.32130983975248667,0.5134459486137986,11.12396247078674,0.011717864033159971,0.7685066730508747,1.075203771522905,2026-03-31,73332998144.0,large_cap,2026-03-31,92.30999755859375,90,,,,,,
PEP,2025-12-31,,93925000000.0,50859000000.0,13491000000.0,8240000000.0,15543000000.0,,37368000000.0,12087000000.0,-4415000000.0,7672000000.0,107399000000.0,49901000000.0,20406000000.0,9159000000.0,27949000000.0,32764000000.0,91854000000.0,0.0041871194148965785,0.022546650118666633,0.018359530703770055,0.541485227575193,0.143635879691243,0.08772957146659568,0.16548309821666224,0.12868778280542986,0.08168219323928666,0.0470055895661432,0.0,0.39784934788394993,0.4646318867028557,2.4454082132706065,0.0852801236510582,0.8530399218654621,0.8745425935064572,2026-03-31,203838226432.0,large_cap,2026-03-31,155.2899932861328,90,,,,,,
PFE,2025-12-31,,62579000000.0,46512000000.0,15794000000.0,7771000000.0,16783000000.0,12050000000.0,13794000000.0,11704000000.0,-2629000000.0,9075000000.0,208160000000.0,63961000000.0,86476000000.0,1142000000.0,42898000000.0,36984000000.0,63627000000.0,0.06839171172381375,-0.01647099501783833,-0.08486270674165208,0.7432525288035923,0.2523849853784816,0.12417903769635182,0.2681890090925071,0.18702759711724382,0.14501669889259974,0.04201089822464405,0.1925566084469231,0.22042538231675163,0.3072684473481937,0.7396387436976734,0.0054861644888547275,1.1599069868051048,0.3006293235972329,2026-03-31,144366927872.0,large_cap,2026-03-31,27.6240177154541,90,,,,,,
PGR,2025-12-31,,87637000000.0,,,11308000000.0,,,,17548000000.0,-348000000.0,17200000000.0,123039000000.0,6897000000.0,30323000000.0,125000000.0,,,75343000000.0,0.21358503938276185,0.1631737520406673,-0.050411287342094546,,,0.12903225806451613,,0.2002350605337928,0.19626413501146775,0.003970925522325045,0.0,0.0,0.056055397069221954,0.2274511097186954,0.0010159380359073139,,0.7122700932224741,2026-03-31,116709515264.0,large_cap,2026-03-31,198.13748168945312,90,,,,,,
PLD,2025-12-31,,8790127000.0,6555473000.0,3414302000.0,3328231000.0,7367603000.0,,469114000.0,5008434000.0,,5008434000.0,98724256000.0,35680534000.0,53193178000.0,1145647000.0,2435901000.0,2681055000.0,8201610000.0,0.02220249121670448,0.07175627712119947,0.049553785904494996,0.7457768243849037,0.3884246496097269,0.37863286844433536,0.8381679809631875,0.5697794810018103,0.5697794810018103,,0.0,0.05336828466755941,0.36141608400675107,0.6707727445801415,0.011604513889676718,0.9085606225907339,0.08903715617770773,2026-03-31,131021455360.0,large_cap,2026-03-31,132.17999267578125,90,,,,,,
PNC,2025-12-31,,23077000000.0,,,6936000000.0,,,8160000000.0,4384000000.0,,4384000000.0,573572000000.0,57101000000.0,60585000000.0,39713000000.0,,,20809000000.0,-0.032544516249012,0.10899130184054973,0.14153581808956173,,,0.30055899813667286,,0.1899727000909997,0.1899727000909997,,0.0,0.3535988213372622,0.099553325476139,0.9424940166707931,0.06923803811901558,,0.04023383289281904,2026-03-31,85469020160.0,large_cap,2026-03-31,206.503662109375,90,,,,,,
PYPL,2025-12-31,,33172000000.0,15465000000.0,6396000000.0,5233000000.0,7696000000.0,3103000000.0,4262000000.0,6416000000.0,-852000000.0,5564000000.0,80173000000.0,9987000000.0,20256000000.0,8049000000.0,59759000000.0,46443000000.0,31797000000.0,0.0680528030633838,0.04324307324590371,-0.024809729817480086,0.4662064391655613,0.19281321596527193,0.15775352707102375,0.23200289400699384,0.19341613408899072,0.16773182201856987,0.025684312070420837,0.09354274689497166,0.12848185216447605,0.12456812143739164,0.49303909952606634,0.10039539495840245,1.2867170510087633,0.413755254262657,2026-03-31,39174303744.0,mid_cap,2026-03-31,45.22999954223633,90,,,,,,
REGN,2025-12-31,,14342900000.0,12242200000.0,3702000000.0,4504900000.0,5818200000.0,5850200000.0,2700000000.0,4978900000.0,-1213700000.0,3765200000.0,40558700000.0,2705900000.0,31256900000.0,3118100000.0,18021900000.0,4368400000.0,14202000000.0,0.08270057634251216,0.009921137867905827,-0.07277943847460633,0.8535372902272205,0.25810679848566187,0.31408571488332204,0.40565018232017236,0.3471334249001248,0.2625131598212356,0.0846202650788892,0.4078812513508426,0.18824644946280042,0.06671564917021502,0.0865696854134607,0.0768786968024123,4.125515062723194,0.35363312926696366,2026-03-31,73203851264.0,large_cap,2026-03-31,772.6400146484375,90,,,,,,
RTX,2025-12-31,,88603000000.0,17789000000.0,9300000000.0,6732000000.0,14946000000.0,2807000000.0,6095000000.0,10567000000.0,-3119000000.0,7448000000.0,171079000000.0,39506000000.0,65245000000.0,7435000000.0,60332000000.0,58784000000.0,80738000000.0,0.1714741729541498,0.09741385716762863,-0.07406031578652117,0.20077198288996986,0.10496258591695541,0.07597936864440256,0.1686850332381522,0.11926232746069546,0.08406035913005203,0.03520196833064343,0.03168064286762299,0.06878999582406917,0.23092255624594485,0.6055023373438577,0.04345945440410571,1.0263336962438758,0.5179069318852694,2026-03-31,230525255680.0,large_cap,2026-03-31,192.89999389648438,90,,,,,,
RUN,2025-12-31,,2956997000.0,897298000.0,-126129000.0,449947000.0,546036000.0,36125000.0,987302000.0,-421440000.0,-2500338000.0,-2921778000.0,22610596000.0,14776833000.0,3132484000.0,823380000.0,2155969000.0,1302515000.0,2037719000.0,-0.09827981341818992,0.4511308968508416,0.5494107102690315,0.3034490735026109,-0.04265442271331354,0.15216349560043518,0.18465896313050031,-0.1425229717852267,-0.9880896057723427,0.845566633987116,0.012216786151626127,0.3338867100642983,0.6535357581905404,4.717289218396647,0.036415669892116066,1.655235448344165,0.13077925942332524,2026-03-31,3337304320.0,low_cap,2026-03-31,13.5600004196167,90,,,,,,
SCHW,2025-12-31,,23921000000.0,,,8852000000.0,,,6911000000.0,9311000000.0,-548000000.0,8763000000.0,490995000000.0,30951000000.0,49425000000.0,46030000000.0,,,19606000000.0,0.04082391038912769,0.2200856880546771,0.1792617776655494,,,0.37005141925504786,,0.38923958028510514,0.366330839011747,0.022908741273358138,0.0,0.2889093265331717,0.06303730180551737,0.6262215477996965,0.09374840884326724,,0.0487194370614772,2026-03-31,158052630528.0,large_cap,2026-03-31,93.64398193359375,90,,,,,,
SEDG,2025-12-31,,1184444000.0,196281000.0,-229702000.0,-405448000.0,-348898000.0,221255000.0,218367000.0,104261000.0,-23467000.0,80794000.0,2182194000.0,415925000.0,427464000.0,455075000.0,1739847000.0,803495000.0,901456000.0,-0.6971451301650782,0.31392325304840174,1.01106838321348,0.1657157282235378,-0.19393234293896547,-0.34231082263070267,-0.29456690227651117,0.08802526755169514,0.0682125959521936,0.01981267159950154,0.18680072675449408,0.18436245191836845,0.190599460909525,0.973005913948309,0.208540120630888,2.1653488820714504,0.5427766733846762,2026-03-31,3756131840.0,low_cap,2026-03-31,51.04999923706055,90,,,,,,
SHAK,2025-12-31,,1445306000.0,687899000.0,85757000.0,45725000.0,183556000.0,,282865000.0,222355000.0,-165849000.0,56506000.0,1896209000.0,902126000.0,525327000.0,360123000.0,430347000.0,244918000.0,1252608000.0,0.151788497452491,0.1538374335785817,0.0020489361260906946,0.47595388104664343,0.05933483981938773,0.03163689903729729,0.1270014792715176,0.1538463135142316,0.039096219070563605,0.11475009444366799,0.0,0.19571288017900706,0.4757524091489915,1.7172656269333195,0.18991735615641525,1.7571064601213466,0.7622081743098994,2026-03-31,2584431616.0,low_cap,2026-03-31,88.47000122070312,90,,,,,,
SHOP,2025-12-31,,11556000000.0,5555000000.0,1885000000.0,1231000000.0,1916000000.0,1536000000.0,2134000000.0,2033000000.0,-26000000.0,2007000000.0,15189000000.0,188000000.0,13473000000.0,1534000000.0,8296000000.0,1392000000.0,8880000000.0,0.2577903682719547,0.30135135135135127,0.0435609830793966,0.48070266528210454,0.16311872620283835,0.10652474904811353,0.16580131533402562,0.17592592592592593,0.17367601246105918,0.002249913464866736,0.13291796469366562,0.18466597438560056,0.012377378365922707,0.01395383359311215,0.10099414049641188,5.959770114942529,0.7608137467904404,2026-03-31,130128805888.0,large_cap,2026-03-31,118.62000274658203,90,,,,,,
SHW,2025-12-31,,23574300000.0,11515500000.0,3796700000.0,2568500000.0,4480100000.0,,7703500000.0,3451600000.0,-797600000.0,2654000000.0,25901700000.0,12942600000.0,4598300000.0,207200000.0,6007400000.0,6920300000.0,23098500000.0,0.00202152534064437,0.020598740177933728,0.018577214837289358,0.48847685827362847,0.16105250208913943,0.1089533941622869,0.19004169795073447,0.14641367930330912,0.112580225075612,0.03383345422769711,0.0,0.3267753443368414,0.4996814880876545,2.8146488919818196,0.007999474937938436,0.8680837535944973,0.9101448939644888,2026-03-31,74015350784.0,large_cap,2026-03-31,320.54998779296875,90,,,,,,
SLB,2025-12-31,,35708000000.0,6507000000.0,5458000000.0,3374000000.0,6958000000.0,709000000.0,340000000.0,6489000000.0,-1946000000.0,4543000000.0,54868000000.0,11636000000.0,26109000000.0,3036000000.0,19513000000.0,14721000000.0,36289000000.0,0.09518635883506876,-0.016010361266499462,-0.11119672010156822,0.18222807214069675,0.15285090175870952,0.0944886299988798,0.19485829505993055,0.18172398342108212,0.1272263918449647,0.054497591576117395,0.0198554945670438,0.00952167581494343,0.2120726106291463,0.44567007545290893,0.05533279871692061,1.3255213640377692,0.6507982795071808,2026-03-31,82796298240.0,large_cap,2026-03-31,51.38999938964844,90,,,,,,
SO,2025-12-31,,29553000000.0,14324000000.0,7285000000.0,4341000000.0,14267000000.0,,,9802000000.0,-12737000000.0,-2935000000.0,155720000000.0,74075000000.0,36016000000.0,1639000000.0,10917000000.0,16888000000.0,26724000000.0,0.05825050489050798,0.1058599012123933,0.04760939632188532,0.4846885256995906,0.24650627685852536,0.14688864074713226,0.482759787500423,0.3316752952322945,-0.0993130985009982,0.43098839373329273,0.0,0.0,0.47569355253018236,2.0567247889826743,0.010525301823786283,0.646435338702037,0.18978294374518367,2026-03-31,104331722752.0,large_cap,2026-03-31,96.5199966430664,90,,,,,,
SRE,2025-12-31,,13702000000.0,6387000000.0,3080000000.0,1837000000.0,5264000000.0,,,4565000000.0,-10612000000.0,-6047000000.0,110878000000.0,35021000000.0,31614000000.0,29000000.0,34837000000.0,21894000000.0,13185000000.0,-0.21142344497607657,0.03921122487675399,0.25063466985283056,0.4661363304627062,0.2247847029630711,0.13406801926726025,0.38417749233688514,0.33316304189169466,-0.44132243468106847,0.7744854765727631,0.0,0.0,0.31585165677591587,1.107768710065161,0.0002615487292339328,1.5911665296428246,0.12357726510218438,2026-03-31,59113189376.0,large_cap,2026-03-31,97.16999816894531,90,,,,,,
SYK,2025-12-31,,25116000000.0,16065000000.0,5059000000.0,3246000000.0,6314000000.0,1623000000.0,8651000000.0,5044000000.0,-761000000.0,4283000000.0,47844000000.0,15859000000.0,22420000000.0,4011000000.0,14755000000.0,7794000000.0,22595000000.0,0.1023026636745048,0.11157335693737558,0.009270693262870777,0.6396321070234113,0.2014253862079949,0.12924032489249881,0.25139353400222963,0.20082815734989648,0.17052874661570314,0.030299410734193344,0.06462016244624941,0.34444179009396403,0.331473120976507,0.7073595004460304,0.08383496363180336,1.8931229150628688,0.5249561073488839,2026-03-31,117599756288.0,large_cap,2026-03-31,328.5899963378906,90,,,,,,
TMO,2025-12-31,,44557000000.0,18239000000.0,8110000000.0,6704000000.0,11507000000.0,1397000000.0,8732000000.0,7818000000.0,-1525000000.0,6293000000.0,110343000000.0,39385000000.0,53407000000.0,9852000000.0,28707000000.0,15189000000.0,42879000000.0,0.0005133350444501694,0.03913337531192429,0.03862004026747412,0.4093408443117804,0.18201404941984425,0.15045896267702044,0.25825347307942637,0.17546064591422222,0.14123482281123056,0.03422582310299167,0.03135309827860942,0.19597369661332675,0.35693247419410384,0.7374501469844776,0.08928522878660178,1.8899861742050168,0.40380450051203975,2026-03-31,162896560128.0,large_cap,2026-03-31,491.5299987792969,90,,,,,,
TRV,2025-12-31,,48828000000.0,,,6288000000.0,,,6120000000.0,10606000000.0,,10606000000.0,143708000000.0,9267000000.0,32894000000.0,710000000.0,,,46428000000.0,0.1221811326227249,0.05169294391315593,-0.07048818870956897,,,0.12877856967313836,,0.21721143606127633,0.21721143606127633,,0.0,0.12533792086507742,0.06448492777020068,0.2817231105976774,0.004940573941603808,,0.3397723160853954,2026-03-31,63742373888.0,large_cap,2026-03-31,291.67999267578125,90,,,,,,
TSLA,2025-12-31,,94827000000.0,17094000000.0,4849000000.0,3794000000.0,11764000000.0,6411000000.0,5834000000.0,14747000000.0,-8527000000.0,6220000000.0,137806000000.0,14719000000.0,82137000000.0,16513000000.0,68642000000.0,31714000000.0,97690000000.0,0.009475783534663496,-0.02930699150373628,-0.038782775038399775,0.18026511436616155,0.05113522519957396,0.04000970187815706,0.12405749417360035,0.15551477954590992,0.06559313275754795,0.08992164678836197,0.06760732702711253,0.061522562139475045,0.10680957287781374,0.17920060386914546,0.11982787396775177,2.1644068865485275,0.6881195303542661,2026-03-31,1585816797184.0,large_cap,2026-03-31,371.75,90,,,,,,
